Designator,Mid X,Mid Y,Layer,Rotation
R101,37.725004999999996mm,17.3251mm,Bottom,0.0
D102,28.725004999999996mm,36.625mm,Top,180.0
Y102,38.738505mm,22.2688mm,Bottom,180.0
R122,48.925005mm,36.625mm,Bottom,90.0
R123,50.949105mm,34.3348mm,Bottom,0.0
R127,33.025005mm,22.424999999999997mm,Bottom,270.0
R128,46.781205mm,26.102800000000002mm,Bottom,270.0
D106,34.160105mm,14.7781mm,Top,270.0
D105,35.960105mm,14.7781mm,Top,270.0
D107,30.435505mm,20.93mm,Bottom,270.0
D104,37.760104999999996mm,14.7781mm,Top,270.0
D103,39.560105mm,14.7781mm,Top,270.0
C140,34.125005mm,22.424999999999997mm,Bottom,90.0
C132,37.749905mm,19.9925mm,Bottom,180.0
C136,39.82510499999999mm,19.9925mm,Bottom,0.0
C127,46.781205mm,30.625mm,Bottom,90.0
C138,30.752805mm,6.1589mm,Bottom,180.0
C130,44.871505mm,20.6425mm,Bottom,90.0
C131,47.925005mm,30.625mm,Bottom,90.0
C122,42.716305mm,20.6425mm,Bottom,270.0
C114,32.925005mm,36.4933mm,Top,90.0
C103,27.525005mm,10.125mm,Bottom,180.0
C113,31.725005mm,36.4933mm,Top,270.0
C102,34.850505mm,10.325mm,Bottom,270.0
U105,38.875005mm,26.034399999999998mm,Top,0.0
U440,60.825mm,58.404993000000005mm,Top,270.0
R440,65.035mm,56.929993mm,Top,270.0
D441,68.675mm,57.904993000000005mm,Top,90.0
D440,66.6mm,57.854993mm,Top,90.0
C440,65.0mm,59.554993mm,Top,270.0
